accident_index,vehicle_reference,casualty_type,accident_year,accident_reference,longitude,latitude,accident_severity,number_of_casualties,date,local_authority_district,local_authority_ons_district,lsoa_of_accident_location,user_type,quarter,year_quarter
2023010420142,1,0,2023,010420142,-0.133728,51.586836,3,1,2023-01-06,-1,E09000014,E01002020,Pedestrian,1,2023_Q1
2023010419925,2,1,2023,010419925,-0.014127,51.601806,3,1,2023-01-06,-1,E09000031,E01004344,Cyclist,1,2023_Q1
2023010419936,1,1,2023,010419936,0.098555,51.374764,3,1,2023-01-06,-1,E09000006,E01000790,Cyclist,1,2023_Q1
2023010420352,1,0,2023,010420352,-0.179992,51.459609,3,1,2023-01-06,-1,E09000032,E01004510,Pedestrian,1,2023_Q1
2023010420463,1,1,2023,010420463,-0.065354,51.490443,3,1,2023-01-06,-1,E09000028,E01004042,Cyclist,1,2023_Q1
2023010421056,1,0,2023,010421056,-0.417584,51.580045,3,1,2023-01-06,-1,E09000017,E01002435,Pedestrian,1,2023_Q1
2023010420248,2,1,2023,010420248,-0.388701,51.464569,3,1,2023-01-06,-1,E09000018,E01002665,Cyclist,1,2023_Q1
2023010420869,1,0,2023,010420869,-0.107758,51.526386,3,1,2023-01-06,-1,E09000019,E01002725,Pedestrian,1,2023_Q1
2023010422116,1,1,2023,010422116,-0.217529,51.425349,3,1,2023-01-06,-1,E09000024,E01003461,Cyclist,1,2023_Q1
2023010419908,1,0,2023,010419908,-0.008104,51.503442,3,1,2023-01-06,-1,E09000030,E01004221,Pedestrian,1,2023_Q1
2023010419995,1,0,2023,010419995,-0.150983,51.543316,3,1,2023-01-06,-1,E09000007,E01000858,Pedestrian,1,2023_Q1
2023010419952,1,0,2023,010419952,-0.066554,51.514851,3,1,2023-01-06,-1,E09000030,E01032766,Pedestrian,1,2023_Q1
2023010420014,1,0,2023,010420014,-0.080703,51.531063,2,1,2023-01-06,-1,E09000012,E01001784,Pedestrian,1,2023_Q1
2023010420016,2,0,2023,010420016,-0.198036,51.597085,3,1,2023-01-06,-1,E09000003,E01000196,Pedestrian,1,2023_Q1
2023010420024,2,1,2023,010420024,-0.178743,51.412846,2,1,2023-01-06,-1,E09000024,E01003408,Cyclist,1,2023_Q1
2023010420025,1,0,2023,010420025,-0.407775,51.517111,3,1,2023-01-06,-1,E09000017,E01002505,Pedestrian,1,2023_Q1
2023010420030,2,1,2023,010420030,0.009486,51.433879,3,1,2023-01-06,-1,E09000023,E01003351,Cyclist,1,2023_Q1
2023010420032,1,0,2023,010420032,-0.016837,51.451297,2,1,2023-01-06,-1,E09000023,E01003293,Pedestrian,1,2023_Q1
2023010420469,1,0,2023,010420469,-0.077666,51.47445,3,1,2023-01-06,-1,E09000028,E01003912,Pedestrian,1,2023_Q1
2023010420530,1,1,2023,010420530,-0.136959,51.46824,3,1,2023-01-06,-1,E09000022,E01003036,Cyclist,1,2023_Q1
2023010420064,1,1,2023,010420064,-0.176565,51.622705,3,1,2023-01-06,-1,E09000003,E01000321,Cyclist,1,2023_Q1
2023010420065,1,0,2023,010420065,-0.053695,51.391079,3,1,2023-01-06,-1,E09000008,E01032569,Pedestrian,1,2023_Q1
2023010419974,1,0,2023,010419974,-0.275348,51.536218,3,1,2023-01-06,-1,E09000005,E01000600,Pedestrian,1,2023_Q1
2023010419967,1,0,2023,010419967,-0.374643,51.454637,3,1,2023-01-06,-1,E09000027,E01003840,Pedestrian,1,2023_Q1
2023010419961,1,0,2023,010419961,-0.176482,51.431731,3,1,2023-01-06,-1,E09000032,E01004615,Pedestrian,1,2023_Q1
2023010420638,1,0,2023,010420638,-0.33698,51.426016,3,1,2023-01-06,-1,E09000027,E01003888,Pedestrian,1,2023_Q1
2023010419946,1,0,2023,010419946,-0.18887,51.595559,2,2,2023-01-06,-1,E09000003,E01000203,Pedestrian,1,2023_Q1
2023010419937,1,0,2023,010419937,-0.175283,51.630167,2,1,2023-01-06,-1,E09000003,E01000281,Pedestrian,1,2023_Q1
2023010420364,1,0,2023,010420364,-0.131737,51.529082,3,1,2023-01-07,-1,E09000007,E01000955,Pedestrian,1,2023_Q1
2023010420159,2,1,2023,010420159,-0.123481,51.449312,3,1,2023-01-07,-1,E09000022,E01003023,Cyclist,1,2023_Q1
2023010420212,1,1,2023,010420212,-0.063664,51.574145,3,1,2023-01-07,-1,E09000012,E01001825,Cyclist,1,2023_Q1
2023010420050,1,0,2023,010420050,0.011452,51.407227,3,1,2023-01-07,-1,E09000006,E01000676,Pedestrian,1,2023_Q1
2023010420059,1,0,2023,010420059,-0.060377,51.514713,3,1,2023-01-07,-1,E09000030,E01004321,Pedestrian,1,2023_Q1
2023010420093,1,0,2023,010420093,0.039835,51.593075,3,1,2023-01-07,-1,E09000026,E01003677,Pedestrian,1,2023_Q1
2023010420103,2,1,2023,010420103,-0.104495,51.507053,3,1,2023-01-07,-1,E09000028,E01003934,Cyclist,1,2023_Q1
2023010420110,2,1,2023,010420110,-0.287204,51.50231,3,1,2023-01-07,-1,E09000009,E01001231,Cyclist,1,2023_Q1
2023010420119,2,1,2023,010420119,-0.039998,51.590883,3,1,2023-01-07,-1,E09000031,E01004401,Cyclist,1,2023_Q1
2023010420123,1,0,2023,010420123,-0.069383,51.594473,3,1,2023-01-07,-1,E09000014,E01001979,Pedestrian,1,2023_Q1
2023010420218,1,0,2023,010420218,-0.412101,51.512485,3,1,2023-01-07,-1,E09000017,E01002501,Pedestrian,1,2023_Q1
2023010420139,1,0,2023,010420139,-0.07032,51.537943,3,1,2023-01-07,-1,E09000012,E01001820,Pedestrian,1,2023_Q1
2023010420150,1,0,2023,010420150,-0.175162,51.542022,3,1,2023-01-07,-1,E09000007,E01000963,Pedestrian,1,2023_Q1
2023010420156,1,0,2023,010420156,-0.324136,51.538741,3,1,2023-01-07,-1,E09000009,E01001344,Pedestrian,1,2023_Q1
2023010420162,1,0,2023,010420162,-0.001852,51.541608,3,1,2023-01-07,-1,E09000025,E01033583,Pedestrian,1,2023_Q1
2023010420164,1,0,2023,010420164,-0.08554,51.493787,3,1,2023-01-07,-1,E09000028,E01003960,Pedestrian,1,2023_Q1
2023010420172,1,0,2023,010420172,0.07639,51.54712,3,1,2023-01-07,-1,E09000026,E01003734,Pedestrian,1,2023_Q1
2023010420198,1,0,2023,010420198,-0.076275,51.378763,3,1,2023-01-07,-1,E09000008,E01000977,Pedestrian,1,2023_Q1
2023010420140,1,0,2023,010420140,-0.096741,51.372452,2,1,2023-01-07,-1,E09000008,E01001045,Pedestrian,1,2023_Q1
2023010420456,1,0,2023,010420456,-0.129916,51.430242,3,1,2023-01-07,-1,E09000022,E01003120,Pedestrian,1,2023_Q1
2023010420866,1,1,2023,010420866,-0.036788,51.527351,3,1,2023-01-08,-1,E09000030,E01004232,Cyclist,1,2023_Q1
2023010420643,1,0,2023,010420643,-0.098086,51.439469,3,1,2023-01-08,-1,E09000022,E01003166,Pedestrian,1,2023_Q1
2023010421845,2,1,2023,010421845,-0.168955,51.528877,2,1,2023-01-08,-1,E09000033,E01004725,Cyclist,1,2023_Q1
2023010420623,1,0,2023,010420623,-0.098468,51.587385,3,1,2023-01-08,-1,E09000014,E01002003,Pedestrian,1,2023_Q1
2023010420193,2,1,2023,010420193,-0.0357,51.524833,3,1,2023-01-08,-1,E09000030,E01004232,Cyclist,1,2023_Q1
2023010420209,1,0,2023,010420209,-0.061569,51.622014,3,1,2023-01-08,-1,E09000010,E01001429,Pedestrian,1,2023_Q1
2023010420215,1,0,2023,010420215,-0.276956,51.608539,2,1,2023-01-08,-1,E09000015,E01002119,Pedestrian,1,2023_Q1
2023010420287,1,0,2023,010420287,-0.13323,51.516201,3,1,2023-01-08,-1,E09000033,E01004763,Pedestrian,1,2023_Q1
2023010420262,1,1,2023,010420262,-0.206032,51.508057,2,1,2023-01-08,-1,E09000020,E01002871,Cyclist,1,2023_Q1
2023010420244,2,1,2023,010420244,-0.051545,51.513982,3,1,2023-01-08,-1,E09000030,E01004287,Cyclist,1,2023_Q1
2023010420256,2,1,2023,010420256,-0.360251,51.516447,2,1,2023-01-08,-1,E09000009,E01001219,Cyclist,1,2023_Q1
2023010420451,1,0,2023,010420451,-0.167062,51.410434,3,1,2023-01-09,-1,E09000024,E01003405,Pedestrian,1,2023_Q1
2023010420425,1,0,2023,010420425,-0.069534,51.593972,2,1,2023-01-09,-1,E09000014,E01001979,Pedestrian,1,2023_Q1
2023010420388,2,1,2023,010420388,-0.214517,51.525074,3,1,2023-01-09,-1,E09000020,E01002852,Cyclist,1,2023_Q1
2023010421800,1,0,2023,010421800,-0.206407,51.560866,2,1,2023-01-09,-1,E09000003,E01000139,Pedestrian,1,2023_Q1
2023010420771,1,1,2023,010420771,-0.285757,51.41794,2,1,2023-01-09,-1,E09000021,E01002935,Cyclist,1,2023_Q1
2023010422222,1,1,2023,010422222,-0.072226,51.583926,3,1,2023-01-09,-1,E09000014,E01002072,Cyclist,1,2023_Q1
2023010424400,1,1,2023,010424400,-0.074561,51.489705,3,1,2023-01-09,-1,E09000028,E01004039,Cyclist,1,2023_Q1
2023010421385,1,1,2023,010421385,-0.249278,51.438821,3,1,2023-01-09,-1,E09000032,E01004573,Cyclist,1,2023_Q1
2023010420334,1,0,2023,010420334,-0.357204,51.469725,2,1,2023-01-09,-1,E09000018,E01033084,Pedestrian,1,2023_Q1
2023010420336,2,1,2023,010420336,-0.30444,51.513082,3,1,2023-01-09,-1,E09000009,E01001221,Cyclist,1,2023_Q1
2023010420374,1,0,2023,010420374,0.250574,51.558961,3,1,2023-01-09,-1,E09000016,E01002257,Pedestrian,1,2023_Q1
2023010420376,1,0,2023,010420376,-0.133211,51.514897,3,1,2023-01-09,-1,E09000033,E01004763,Pedestrian,1,2023_Q1
2023010420375,1,0,2023,010420375,-0.202361,51.456681,3,1,2023-01-09,-1,E09000032,E01004511,Pedestrian,1,2023_Q1
2023010421040,1,0,2023,010421040,-0.306315,51.499818,2,1,2023-01-09,-1,E09000009,E01001233,Pedestrian,1,2023_Q1
2023010420458,1,0,2023,010420458,-0.224584,51.488628,3,1,2023-01-09,-1,E09000013,E01001900,Pedestrian,1,2023_Q1
2023010420426,1,0,2023,010420426,0.011725,51.377735,3,1,2023-01-09,-1,E09000006,E01000767,Pedestrian,1,2023_Q1
2023010420430,1,0,2023,010420430,0.01649,51.464209,3,1,2023-01-09,-1,E09000011,E01001656,Pedestrian,1,2023_Q1
2023010420923,1,0,2023,010420923,-0.132952,51.515226,3,1,2023-01-09,-1,E09000033,E01004763,Pedestrian,1,2023_Q1
2023010420534,1,1,2023,010420534,-0.208828,51.495933,2,1,2023-01-09,-1,E09000013,E01001866,Cyclist,1,2023_Q1
2023010420468,1,0,2023,010420468,-0.158241,51.458523,3,1,2023-01-09,-1,E09000032,E01004555,Pedestrian,1,2023_Q1
2023010420444,1,0,2023,010420444,-0.128488,51.433151,3,1,2023-01-09,-1,E09000022,E01003153,Pedestrian,1,2023_Q1
2023010420499,1,1,2023,010420499,-0.01248,51.463795,3,1,2023-01-09,-1,E09000023,E01003296,Cyclist,1,2023_Q1
2023010420573,1,23,2023,010420573,-0.064399,51.52183,3,1,2023-01-09,-1,E09000030,E01004317,E-scooter Rider,1,2023_Q1
2023010420556,1,1,2023,010420556,-0.083322,51.52982,3,1,2023-01-09,-1,E09000012,E01033711,Cyclist,1,2023_Q1
2023010420438,1,0,2023,010420438,-0.32424,51.537861,3,1,2023-01-09,-1,E09000009,E01001344,Pedestrian,1,2023_Q1
2023010420547,1,1,2023,010420547,-0.149049,51.480779,3,1,2023-01-09,-1,E09000032,E01033098,Cyclist,1,2023_Q1
2023010420437,2,1,2023,010420437,0.124889,51.345826,2,1,2023-01-09,-1,E09000006,E01000680,Cyclist,1,2023_Q1
2023010420621,2,1,2023,010420621,-0.072991,51.567555,3,1,2023-01-10,-1,E09000012,E01001800,Cyclist,1,2023_Q1
2023010424286,1,0,2023,010424286,-0.132078,51.51299,3,1,2023-01-10,-1,E09000033,E01004763,Pedestrian,1,2023_Q1
2023010420824,1,1,2023,010420824,-0.369207,51.532425,3,1,2023-01-10,-1,E09000009,E01032744,Cyclist,1,2023_Q1
2023010420616,1,0,2023,010420616,-0.065093,51.65056,3,1,2023-01-10,-1,E09000010,E01001518,Pedestrian,1,2023_Q1
2023010420539,1,1,2023,010420539,-0.279652,51.493567,3,1,2023-01-10,-1,E09000018,E01002691,Cyclist,1,2023_Q1
2023010420849,1,1,2023,010420849,-0.100494,51.500694,3,1,2023-01-10,-1,E09000028,E01003927,Cyclist,1,2023_Q1
2023010420508,1,1,2023,010420508,-0.098507,51.382876,3,1,2023-01-10,-1,E09000008,E01001110,Cyclist,1,2023_Q1
2023010420501,1,0,2023,010420501,-0.198514,51.518553,3,1,2023-01-10,-1,E09000033,E01004760,Pedestrian,1,2023_Q1
2023010420500,1,0,2023,010420500,-0.145543,51.522107,3,1,2023-01-10,-1,E09000033,E01004716,Pedestrian,1,2023_Q1
2023010420934,1,0,2023,010420934,0.098061,51.374017,3,1,2023-01-10,-1,E09000006,E01000790,Pedestrian,1,2023_Q1
2023010420542,2,1,2023,010420542,-0.230468,51.536422,3,1,2023-01-10,-1,E09000005,E01000530,Cyclist,1,2023_Q1
2023010420565,1,0,2023,010420565,-0.075237,51.460319,2,1,2023-01-10,-1,E09000028,E01003953,Pedestrian,1,2023_Q1
2023010420559,2,1,2023,010420559,-0.117633,51.458175,3,1,2023-01-10,-1,E09000022,E01003020,Cyclist,1,2023_Q1
2023010420660,1,0,2023,010420660,-0.053032,51.367075,3,1,2023-01-10,-1,E09000008,E01001064,Pedestrian,1,2023_Q1
2023010420624,1,0,2023,010420624,-0.128162,51.388335,3,1,2023-01-10,-1,E09000008,E01001177,Pedestrian,1,2023_Q1
2023010420625,1,0,2023,010420625,-0.30519,51.508417,3,1,2023-01-10,-1,E09000009,E01001230,Pedestrian,1,2023_Q1
2023010420636,1,0,2023,010420636,-0.213216,51.492754,2,1,2023-01-10,-1,E09000013,E01001871,Pedestrian,1,2023_Q1
2023010420613,2,1,2023,010420613,0.049508,51.536262,3,1,2023-01-10,-1,E09000025,E01003522,Cyclist,1,2023_Q1
2023010420639,1,0,2023,010420639,0.048026,51.503563,3,1,2023-01-10,-1,E09000025,E01003609,Pedestrian,1,2023_Q1
2023010420601,1,1,2023,010420601,-0.21353,51.494296,3,1,2023-01-10,-1,E09000013,E01001871,Cyclist,1,2023_Q1
2023010420645,2,1,2023,010420645,-0.141781,51.455143,2,1,2023-01-10,-1,E09000022,E01003026,Cyclist,1,2023_Q1
2023010420567,1,0,2023,010420567,-0.099194,51.499747,3,1,2023-01-10,-1,E09000028,E01003927,Pedestrian,1,2023_Q1
2023010420665,1,1,2023,010420665,0.0066,51.585213,3,1,2023-01-10,-1,E09000031,E01004468,Cyclist,1,2023_Q1
2023010420666,2,1,2023,010420666,-0.046253,51.484389,3,1,2023-01-10,-1,E09000023,E01003297,Cyclist,1,2023_Q1
2023010420667,1,0,2023,010420667,-0.418325,51.455908,2,1,2023-01-10,-1,E09000018,E01002595,Pedestrian,1,2023_Q1
2023010420597,1,0,2023,010420597,-0.100759,51.46658,2,1,2023-01-10,-1,E09000022,E01003077,Pedestrian,1,2023_Q1
2023010420699,2,1,2023,010420699,-0.213863,51.482476,3,1,2023-01-10,-1,E09000013,E01001903,Cyclist,1,2023_Q1
2023010420589,1,1,2023,010420589,-0.10646,51.503443,3,1,2023-01-10,-1,E09000028,E01003017,Cyclist,1,2023_Q1
2023010420588,1,0,2023,010420588,0.057857,51.546502,3,1,2023-01-10,-1,E09000025,E01003575,Pedestrian,1,2023_Q1
2023010420922,1,1,2023,010420922,-0.052272,51.469211,3,1,2023-01-10,-1,E09000023,E01003343,Cyclist,1,2023_Q1
2023010421377,1,0,2023,010421377,-0.167062,51.518578,2,1,2023-01-11,-1,E09000033,E01004661,Pedestrian,1,2023_Q1
2023010421708,1,1,2023,010421708,-0.074478,51.518345,3,1,2023-01-11,-1,E09000030,E01004307,Cyclist,1,2023_Q1
2023010421014,1,0,2023,010421014,0.102572,51.404422,3,1,2023-01-11,-1,E09000006,E01000737,Pedestrian,1,2023_Q1
2023010420976,1,0,2023,010420976,-0.060425,51.376712,3,1,2023-01-11,-1,E09000008,E01000985,Pedestrian,1,2023_Q1
2023010420953,1,0,2023,010420953,-0.011508,51.511305,2,1,2023-01-11,-1,E09000030,E01004247,Pedestrian,1,2023_Q1
2023010421670,1,1,2023,010421670,-0.075865,51.545615,3,1,2023-01-11,-1,E09000012,E01001756,Cyclist,1,2023_Q1
2023010422003,1,1,2023,010422003,-0.203655,51.472114,3,1,2023-01-11,-1,E09000013,E01001926,Cyclist,1,2023_Q1
2023010420675,1,0,2023,010420675,-0.053238,51.550646,3,1,2023-01-11,-1,E09000012,E01001734,Pedestrian,1,2023_Q1
2023010420797,2,1,2023,010420797,-0.124121,51.561072,3,1,2023-01-11,-1,E09000019,E01002785,Cyclist,1,2023_Q1
2023010420827,2,1,2023,010420827,-0.171572,51.512129,3,1,2023-01-11,-1,E09000033,E01004683,Cyclist,1,2023_Q1
2023010420810,1,0,2023,010420810,-0.279944,51.584879,3,1,2023-01-11,-1,E09000005,E01000591,Pedestrian,1,2023_Q1
2023010420809,1,0,2023,010420809,-0.460623,51.522762,3,1,2023-01-11,-1,E09000017,E01002551,Pedestrian,1,2023_Q1
2023010420802,1,1,2023,010420802,-0.047296,51.509865,3,1,2023-01-11,-1,E09000030,E01004300,Cyclist,1,2023_Q1
2023010420848,2,1,2023,010420848,-0.206078,51.588665,3,1,2023-01-11,-1,E09000003,E01000238,Cyclist,1,2023_Q1
2023010420862,1,0,2023,010420862,-0.242841,51.502293,3,1,2023-01-11,-1,E09000013,E01001860,Pedestrian,1,2023_Q1
2023010420851,1,0,2023,010420851,-0.151043,51.417556,3,1,2023-01-11,-1,E09000024,E01003398,Pedestrian,1,2023_Q1
2023010420854,1,1,2023,010420854,-0.073608,51.545101,3,1,2023-01-11,-1,E09000012,E01033700,Cyclist,1,2023_Q1
2023010420777,2,1,2023,010420777,-0.097593,51.653924,3,1,2023-01-11,-1,E09000010,E01001474,Cyclist,1,2023_Q1
2023010420873,1,0,2023,010420873,-0.230659,51.586134,3,1,2023-01-11,-1,E09000003,E01000237,Pedestrian,1,2023_Q1
2023010420774,2,1,2023,010420774,-0.170452,51.539008,2,1,2023-01-11,-1,E09000007,E01000967,Cyclist,1,2023_Q1
2023010420881,2,0,2023,010420881,-0.17215,51.491572,3,1,2023-01-11,-1,E09000020,E01002914,Pedestrian,1,2023_Q1
2023010420768,1,0,2023,010420768,-0.264121,51.489436,3,1,2023-01-11,-1,E09000018,E01002690,Pedestrian,1,2023_Q1
2023010420767,1,0,2023,010420767,-0.129444,51.464344,3,1,2023-01-11,-1,E09000022,E01003090,Pedestrian,1,2023_Q1
2023010420730,1,0,2023,010420730,-0.327919,51.625507,3,1,2023-01-11,-1,E09000015,E01002225,Pedestrian,1,2023_Q1
2023010420728,1,0,2023,010420728,0.217891,51.551742,2,1,2023-01-11,-1,E09000016,E01002285,Pedestrian,1,2023_Q1
2023010420884,1,0,2023,010420884,-0.437927,51.454714,3,1,2023-01-11,-1,E09000018,E01002557,Pedestrian,1,2023_Q1
2023010420714,1,0,2023,010420714,-0.035343,51.499621,3,1,2023-01-11,-1,E09000028,E01004056,Pedestrian,1,2023_Q1
2023010420685,1,0,2023,010420685,-0.085005,51.597903,3,1,2023-01-11,-1,E09000014,E01002095,Pedestrian,1,2023_Q1
2023010420893,2,1,2023,010420893,-0.123743,51.553432,2,1,2023-01-11,-1,E09000019,E01002763,Cyclist,1,2023_Q1
2023010420833,2,1,2023,010420833,-0.095216,51.639227,3,1,2023-01-11,-1,E09000010,E01001456,Cyclist,1,2023_Q1
2023010420836,1,0,2023,010420836,0.089487,51.355177,3,1,2023-01-11,-1,E09000006,E01000687,Pedestrian,1,2023_Q1
2023010420912,1,0,2023,010420912,-0.36364,51.479383,2,1,2023-01-12,-1,E09000018,E01002630,Pedestrian,1,2023_Q1
2023010420950,1,0,2023,010420950,-0.031312,51.517259,3,1,2023-01-12,-1,E09000030,E01004273,Pedestrian,1,2023_Q1
2023010422916,1,0,2023,010422916,-0.32961,51.591649,3,1,2023-01-12,-1,E09000015,E01002180,Pedestrian,1,2023_Q1
2023010421197,1,1,2023,010421197,-0.216556,51.47767,3,1,2023-01-12,-1,E09000013,E01001904,Cyclist,1,2023_Q1
2023010421704,1,0,2023,010421704,-0.370893,51.562339,3,1,2023-01-12,-1,E09000015,E01002212,Pedestrian,1,2023_Q1
2023010422966,1,1,2023,010422966,-0.212342,51.467588,3,1,2023-01-12,-1,E09000013,E01001915,Cyclist,1,2023_Q1
2023010421176,1,1,2023,010421176,-0.079975,51.527122,3,1,2023-01-12,-1,E09000012,E01033706,Cyclist,1,2023_Q1
2023010420956,1,1,2023,010420956,-0.047502,51.441317,3,1,2023-01-12,-1,E09000023,E01003315,Cyclist,1,2023_Q1
2023010421048,1,0,2023,010421048,-0.09025,51.504826,2,1,2023-01-12,-1,E09000028,E01003929,Pedestrian,1,2023_Q1
2023010421072,1,1,2023,010421072,-0.044495,51.490124,3,1,2023-01-12,-1,E09000028,E01004036,Cyclist,1,2023_Q1
2023010421057,1,0,2023,010421057,-0.270869,51.603405,2,1,2023-01-12,-1,E09000003,E01000125,Pedestrian,1,2023_Q1
2023010421054,1,0,2023,010421054,-0.145414,51.493715,2,1,2023-01-12,-1,E09000033,E01004750,Pedestrian,1,2023_Q1
2023010421052,1,0,2023,010421052,-0.36116,51.558166,3,1,2023-01-12,-1,E09000015,E01002221,Pedestrian,1,2023_Q1
2023010421022,1,0,2023,010421022,-0.194133,51.506139,3,1,2023-01-12,-1,E09000020,E01002824,Pedestrian,1,2023_Q1
2023010421010,1,0,2023,010421010,-0.165668,51.406096,2,1,2023-01-12,-1,E09000024,E01003390,Pedestrian,1,2023_Q1
2023010421167,1,0,2023,010421167,-0.055606,51.563446,3,1,2023-01-12,-1,E09000012,E01001798,Pedestrian,1,2023_Q1
2023010420983,1,0,2023,010420983,-0.020332,51.443353,3,1,2023-01-12,-1,E09000023,E01003319,Pedestrian,1,2023_Q1
2023010420978,1,0,2023,010420978,-0.142045,51.515622,3,1,2023-01-12,-1,E09000033,E01033595,Pedestrian,1,2023_Q1
2023010420972,1,0,2023,010420972,-0.099981,51.560819,3,1,2023-01-12,-1,E09000019,E01002747,Pedestrian,1,2023_Q1
2023010420970,1,1,2023,010420970,-0.067998,51.599225,3,1,2023-01-12,-1,E09000014,E01002074,Cyclist,1,2023_Q1
2023010420897,1,0,2023,010420897,-0.167009,51.497274,3,1,2023-01-12,-1,E09000020,E01002819,Pedestrian,1,2023_Q1
2023010420988,1,0,2023,010420988,-0.019482,51.584927,3,1,2023-01-12,-1,E09000031,E01004409,Pedestrian,1,2023_Q1
2023010421513,1,0,2023,010421513,-0.068312,51.605093,2,1,2023-01-13,-1,E09000014,E01002034,Pedestrian,1,2023_Q1
2023010421089,2,1,2023,010421089,-0.156196,51.509973,3,1,2023-01-13,-1,E09000033,E01004762,Cyclist,1,2023_Q1
2023010421441,1,0,2023,010421441,-0.395541,51.597811,3,1,2023-01-13,-1,E09000015,E01002186,Pedestrian,1,2023_Q1
2023010422478,1,1,2023,010422478,-0.029426,51.440709,3,1,2023-01-13,-1,E09000023,E01003321,Cyclist,1,2023_Q1
2023010421423,1,0,2023,010421423,-0.332747,51.561156,3,1,2023-01-13,-1,E09000015,E01002135,Pedestrian,1,2023_Q1
2023010423638,1,0,2023,010423638,0.066281,51.487919,3,1,2023-01-13,-1,E09000011,E01001696,Pedestrian,1,2023_Q1
2023010424258,1,1,2023,010424258,0.031662,51.521491,3,1,2023-01-13,-1,E09000025,E01003601,Cyclist,1,2023_Q1
2023010421146,1,0,2023,010421146,-0.295324,51.553046,3,1,2023-01-13,-1,E09000005,E01000635,Pedestrian,1,2023_Q1
2023010421401,1,0,2023,010421401,-0.191374,51.647735,3,1,2023-01-13,-1,E09000003,E01000288,Pedestrian,1,2023_Q1
2023010424513,1,0,2023,010424513,-0.304538,51.459174,2,1,2023-01-13,-1,E09000027,E01003876,Pedestrian,1,2023_Q1
2023010421179,1,0,2023,010421179,-0.140363,51.505613,2,1,2023-01-13,-1,E09000033,E01004736,Pedestrian,1,2023_Q1
2023010421195,1,0,2023,010421195,-0.06244,51.671414,3,1,2023-01-13,-1,E09000010,E01001407,Pedestrian,1,2023_Q1
2023010421143,1,0,2023,010421143,-0.03484,51.474801,3,1,2023-01-13,-1,E09000023,E01003215,Pedestrian,1,2023_Q1
2023010421208,1,0,2023,010421208,0.068765,51.417066,3,1,2023-01-13,-1,E09000006,E01000692,Pedestrian,1,2023_Q1
2023010421230,1,0,2023,010421230,-0.032939,51.523321,3,1,2023-01-13,-1,E09000030,E01004269,Pedestrian,1,2023_Q1
2023010421232,1,0,2023,010421232,-0.323847,51.599965,2,1,2023-01-13,-1,E09000015,E01002231,Pedestrian,1,2023_Q1
2023010421137,1,0,2023,010421137,-0.097776,51.537591,3,1,2023-01-13,-1,E09000019,E01002799,Pedestrian,1,2023_Q1
2023010421243,1,0,2023,010421243,-0.159002,51.615102,2,1,2023-01-13,-1,E09000003,E01000159,Pedestrian,1,2023_Q1
2023010421250,1,1,2023,010421250,-0.06035,51.52857,3,1,2023-01-13,-1,E09000030,E01004203,Cyclist,1,2023_Q1
2023010421092,1,1,2023,010421092,-0.092166,51.468941,2,1,2023-01-13,-1,E09000028,E01003076,Cyclist,1,2023_Q1
2023010421258,1,0,2023,010421258,0.210016,51.591036,3,1,2023-01-13,-1,E09000016,E01002383,Pedestrian,1,2023_Q1
2023010421133,1,0,2023,010421133,0.044703,51.549394,3,1,2023-01-13,-1,E09000025,E01003591,Pedestrian,1,2023_Q1
2023010421293,1,0,2023,010421293,-0.205416,51.541329,3,1,2023-01-13,-1,E09000005,E01000546,Pedestrian,1,2023_Q1
2023010421118,1,0,2023,010421118,-0.03199,51.531956,3,1,2023-01-13,-1,E09000030,E01004226,Pedestrian,1,2023_Q1
2023010427276,1,1,2023,010427276,-0.225184,51.512872,2,1,2023-01-13,-1,E09000013,E01001874,Cyclist,1,2023_Q1
2023010421117,1,0,2023,010421117,0.007241,51.397425,2,1,2023-01-13,-1,E09000006,E01000831,Pedestrian,1,2023_Q1
2023010421112,1,0,2023,010421112,-0.20295,51.456708,3,1,2023-01-13,-1,E09000032,E01004511,Pedestrian,1,2023_Q1
2023010421104,2,1,2023,010421104,-0.206112,51.489507,3,1,2023-01-13,-1,E09000013,E01001914,Cyclist,1,2023_Q1
2023010421095,1,1,2023,010421095,-0.248787,51.529862,2,1,2023-01-13,-1,E09000009,E01001246,Cyclist,1,2023_Q1
2023010421282,1,0,2023,010421282,-0.065577,51.473613,2,1,2023-01-13,-1,E09000028,E01004067,Pedestrian,1,2023_Q1
2023010421242,2,1,2023,010421242,-0.171728,51.521214,3,1,2023-01-13,-1,E09000033,E01033604,Cyclist,1,2023_Q1
2023010425585,1,1,2023,010425585,-0.131962,51.508771,2,1,2023-01-14,-1,E09000033,E01004734,Cyclist,1,2023_Q1
2023010421791,1,1,2023,010421791,-0.114089,51.393281,2,1,2023-01-14,-1,E09000008,E01001183,Cyclist,1,2023_Q1
